BuildID,BuildType,FrameID,MotorID,PropellerID,ESCID,BatteryID,FlightControllerID,CompatibilityStatus,RecommendedUse
BLD-1167,Mapping UAV Build,FRM-0314,MTR-0260,PROP-0167,ESC-0129,BAT-0103,FC-0103,Compatible,Racing FPV
BLD-1168,Agriculture Scout Build,FRM-0480,MTR-0050,PROP-0106,ESC-0139,BAT-0141,FC-0322,Compatible,Long Range FPV
BLD-1169,Agriculture Scout Build,FRM-0347,MTR-0136,PROP-0091,ESC-0136,BAT-0007,FC-0200,Compatible,Cinematic FPV
BLD-1170,Agriculture Scout Build,FRM-0116,MTR-0215,PROP-0124,ESC-0017,BAT-0210,FC-0323,Compatible,Freestyle FPV
BLD-1171,Mapping UAV Build,FRM-0275,MTR-0155,PROP-0078,ESC-0258,BAT-0005,FC-0014,Compatible,Cinematic FPV
BLD-1172,5in Freestyle Build,FRM-0157,MTR-0355,PROP-0215,ESC-0219,BAT-0247,FC-0210,Compatible,Agriculture Monitoring
BLD-1173,5in Freestyle Build,FRM-0303,MTR-0090,PROP-0164,ESC-0288,BAT-0039,FC-0357,Compatible,Mapping / Survey
BLD-1174,3in Cinewhoop Build,FRM-0451,MTR-0391,PROP-0121,ESC-0224,BAT-0212,FC-0140,Compatible,Agriculture Monitoring
BLD-1175,5in Freestyle Build,FRM-0349,MTR-0186,PROP-0154,ESC-0231,BAT-0123,FC-0211,Compatible,Long Range FPV
BLD-1176,3in Cinewhoop Build,FRM-0095,MTR-0464,PROP-0126,ESC-0291,BAT-0168,FC-0358,Compatible,Racing FPV
BLD-1177,7in Long Range Build,FRM-0447,MTR-0396,PROP-0207,ESC-0228,BAT-0001,FC-0104,Compatible,Cinematic FPV
BLD-1178,3in Cinewhoop Build,FRM-0022,MTR-0081,PROP-0083,ESC-0003,BAT-0098,FC-0147,Compatible,Freestyle FPV
BLD-1179,5in Freestyle Build,FRM-0488,MTR-0411,PROP-0032,ESC-0243,BAT-0219,FC-0123,Compatible,Freestyle FPV
BLD-1180,Agriculture Scout Build,FRM-0008,MTR-0256,PROP-0056,ESC-0293,BAT-0018,FC-0316,Compatible,Mapping / Survey
BLD-1181,7in Long Range Build,FRM-0148,MTR-0459,PROP-0153,ESC-0038,BAT-0152,FC-0076,Compatible,Agriculture Monitoring
BLD-1182,Agriculture Scout Build,FRM-0436,MTR-0472,PROP-0127,ESC-0032,BAT-0002,FC-0077,Compatible,Agriculture Monitoring
BLD-1183,Mapping UAV Build,FRM-0327,MTR-0151,PROP-0104,ESC-0034,BAT-0039,FC-0097,Compatible,Agriculture Monitoring
BLD-1184,Micro Whoop Build,FRM-0170,MTR-0046,PROP-0007,ESC-0121,BAT-0091,FC-0088,Compatible,Agriculture Monitoring
BLD-1185,5in Freestyle Build,FRM-0071,MTR-0379,PROP-0041,ESC-0184,BAT-0284,FC-0012,Compatible,Long Range FPV
BLD-1186,Agriculture Scout Build,FRM-0152,MTR-0011,PROP-0222,ESC-0031,BAT-0189,FC-0362,Compatible,Freestyle FPV
BLD-1187,3in Cinewhoop Build,FRM-0037,MTR-0414,PROP-0218,ESC-0104,BAT-0024,FC-0027,Compatible,Cinematic FPV
BLD-1188,Agriculture Scout Build,FRM-0129,MTR-0021,PROP-0030,ESC-0070,BAT-0176,FC-0339,Compatible,Agriculture Monitoring
BLD-1189,5in Freestyle Build,FRM-0112,MTR-0087,PROP-0117,ESC-0073,BAT-0033,FC-0356,Compatible,Agriculture Monitoring
BLD-1190,Mapping UAV Build,FRM-0283,MTR-0085,PROP-0258,ESC-0079,BAT-0192,FC-0336,Compatible,Racing FPV
BLD-1191,3in Cinewhoop Build,FRM-0060,MTR-0043,PROP-0011,ESC-0175,BAT-0071,FC-0001,Compatible,Mapping / Survey
BLD-1192,3in Cinewhoop Build,FRM-0481,MTR-0119,PROP-0181,ESC-0251,BAT-0108,FC-0362,Compatible,Freestyle FPV
BLD-1193,7in Long Range Build,FRM-0180,MTR-0388,PROP-0072,ESC-0232,BAT-0077,FC-0173,Compatible,Cinematic FPV
BLD-1194,Agriculture Scout Build,FRM-0130,MTR-0063,PROP-0019,ESC-0196,BAT-0088,FC-0275,Compatible,Long Range FPV
BLD-1195,7in Long Range Build,FRM-0391,MTR-0448,PROP-0044,ESC-0156,BAT-0124,FC-0311,Compatible,Freestyle FPV
BLD-1196,Mapping UAV Build,FRM-0474,MTR-0312,PROP-0281,ESC-0174,BAT-0062,FC-0012,Compatible,Cinematic FPV
BLD-1197,Racing Build,FRM-0320,MTR-0326,PROP-0195,ESC-0267,BAT-0203,FC-0162,Compatible,Agriculture Monitoring
BLD-1198,Mapping UAV Build,FRM-0185,MTR-0384,PROP-0005,ESC-0146,BAT-0013,FC-0012,Compatible,Agriculture Monitoring
BLD-1199,5in Freestyle Build,FRM-0226,MTR-0056,PROP-0221,ESC-0222,BAT-0116,FC-0125,Compatible,Cinematic FPV
BLD-1200,3in Cinewhoop Build,FRM-0462,MTR-0330,PROP-0134,ESC-0217,BAT-0051,FC-0007,Compatible,Cinematic FPV
